发布日期,加热渠道,一级分类,二级分类,标签,标题,投前互动量,投后互动量,投放后点赞,投放后收藏,投放后评论,投放后分享,总互动量,总投放金额,综合CPE,链接,笔记ID,备注
2025-05-19,口碑通,司机,驾驶技术,便捷好用,同事问我怎么今天那么早到,11,72,,,,,83,200,2.41,https://www.xiaohongshu.com/explore/68253dbb000000002100ab5b?xsec_token=ABnPUdZfT4M8osiZ8oiRNiQmMWR-mDUikcSDPsZOR7zh4=,68253dbb000000002100ab5b,
2025-05-19,口碑通,产品力,海外打车,安全可靠,🇰🇷韩国旅行|1分钟学会用滴滴打车教程,12,54,,,,,66,200,3.03,https://www.xiaohongshu.com/explore/6820b0fe000000002002b7e6?xsec_token=ABGv9XFyefZkuWGXR_rwyjb7fQQ-zHOaC4e-cO7Wdt7Ho=,6820b0fe000000002002b7e6,
2025-05-19,口碑通,产品力,海外打车,便捷好用,滴滴app！吉隆坡血省！,651,741,,,,,1392,200,0.14,https://www.xiaohongshu.com/explore/681b08fa000000002202fd5b?xsec_token=ABOUOiP940tzdIpwVKGYS4iT4wXIB0e_vPQXk5V633Q4c=,681b08fa000000002202fd5b,
2025-05-19,口碑通,产品力,海外打车,,日本打车，不怕司机语言交流不通啦！！,13,13,,,,,26,200,7.69,https://www.xiaohongshu.com/explore/6811d2d000000000230171bf?xsec_token=ABDXax86PLBb9qBmHi5Rpkw6ZM5IXfocKBQq3igwubL3g=,6811d2d000000000230171bf,
2025-05-19,口碑通,产品力,宠物出行,,滴滴宠物出行不错诶,17,17,,,,,34,200,5.88,https://www.xiaohongshu.com/explore/68203bc30000000023003bc8?xsec_token=ABGv9XFyefZkuWGXR_rwyjb9-FS_tvvqAFS09EiEx_SdQ=,68203bc30000000023003bc8,帖子没了
2025-05-19,口碑通,车内,车辆整洁,车内整洁,打到一个超级香香女司机车的含金量谁懂,3,102,,,,,105,200,1.9,https://www.xiaohongshu.com/explore/682be3c8000000002300c43d?xsec_token=ABV_sR5QkvH0tgnzZcBfuEyR81JYk2cMFnzS8blisly1M=,682be3c8000000002300c43d,
2025-05-20,口碑通,司机,司乘互动,,开心的一天从遇到幽默的人开始,4,405,,,,,409,400,0.98,https://www.xiaohongshu.com/explore/682be26e0000000012003914?xsec_token=ABV_sR5QkvH0tgnzZcBfuEyaQq_1pHZbvNpZ1ZQRy9AO8=,682be26e0000000012003914,帖子没了
2025-05-21,口碑通,车内,车辆整洁,车内整洁,谢谢你滴滴司机,8,3921,,,,,3929,3400,0.87,https://www.xiaohongshu.com/explore/682d2c42000000002101bf61?xsec_token=ABhQxtEbDhXfXT-T_r4mH50zNogKudXXdFiavLVaELqWs=,682d2c42000000002101bf61,千赞
2025-05-21,口碑通,车内,司机自发装置,,滴滴打到的女司机，在后排玻璃上挂了遮阳板,3,7632,,,,,7635,7600,1,https://www.xiaohongshu.com/explore/682d249b00000000230139af?xsec_token=ABhQxtEbDhXfXT-T_r4mH505xa070ZtlXZ9CqxQ5MpiMg=,682d249b00000000230139af,千赞
2025-05-21,口碑通,产品力,宠物出行,宠物友好,小狗打车,5,3241,,,,,3246,3400,1.05,https://www.xiaohongshu.com/explore/682d8611000000002202cf22?xsec_token=AB8pVnbSIZjt2PF6CYfCjKeedslknJxrKhBykTbGEkDHY=,682d8611000000002202cf22,千赞
2025-05-22,口碑通,产品力,宠物出行,宠物友好,带宝宝出门玩啦,3,3159,,,,,3162,2800,0.89,https://www.xiaohongshu.com/explore/682e811e000000002100f103?xsec_token=AB2fIw6gLb9CkQm5XFxFypqx2AwbxepQYqJHiry6xiqwg=,682e811e000000002100f103,千赞
2025-05-22,口碑通,产品力,可选女司机,安全可靠,滴滴app可选女司机来接啦🎉🎉🎉,0,180,,,,,180,400,2.22,https://www.xiaohongshu.com/explore/682f300f000000002102f62a?xsec_token=ABqTOPYsL3cI7ypiK_5aTpsLjk2Z9hb4FaHgnn-QWmMLg=,682f300f000000002102f62a,
2025-05-22,口碑通,产品力,海外打车,车内整洁,在京都打三次车 一共花了15块钱,135,1478,,,,,1613,1800,1.12,https://www.xiaohongshu.com/explore/682f300d000000000303ee8b?xsec_token=ABqTOPYsL3cI7ypiK_5aTpsO0AA2g_RLe1z7dib4rWtBQ=,682f300d000000000303ee8b,
2025-05-25,口碑通,产品力,海外打车,安全可靠,日本滴滴国际版初体验,15,223,,,,,238,600,2.52,https://www.xiaohongshu.com/explore/683338d8000000002102c928?xsec_token=ABGVRtRMtXeCaw4NBg0LLuDSX0gitIbe6R1-e8Z-SBY1k=,683338d8000000002102c928,
2025-05-25,口碑通,产品力,,,台灣人來大陸旅遊被震驚到了,6206,6608,,,,,12814,200,0.02,https://www.xiaohongshu.com/explore/682ff2cd000000002300d51f?app_platform=ios&app_version=8.48&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBYcCK26P5F4bIGwlYbpfoNymkmrD5HwwyBHybEwWI3HU=&author_share=1&xhsshare=CopyLink&shareRedId=Nz5IQjhKRk88SDtDP0E3SEs4Tz9HR0c6&apptime=1748238081&share_id=32f365be22a846a9b458dd32e8e3bc2c,682ff2cd000000002300d51f,
2025-05-26,口碑通,产品力,宠物出行,暖心司机,滴滴司机知道我携带导盲犬后爽快答应,164,2357,,,,,2521,2000,0.79,https://www.xiaohongshu.com/explore/6833a56300000000210186de?app_platform=ios&app_version=8.48&share_from_user_hidden=true&xsec_source=app_share&type=video&xsec_token=CBwG7DQq66FVyrChGVP1mHUqrgumTNAmTpAQrLjkrPoV4=&author_share=1&xhsshare=CopyLink&shareRedId=Nz5IQjhKRk88SDtDP0E3SEs4Tz9HR0c6&apptime=1748318184&share_id=08ed85a6ebee4e439ef46dee4d64c2c2,6833a56300000000210186de,千赞
2025-05-26,口碑通,产品力,可选女司机,,今天打到了很爽的一趟车,45,194,,,,,239,600,2.51,https://www.xiaohongshu.com/explore/6833cc960000000023011184?xsec_token=ABGVRtRMtXeCaw4NBg0LLuDX4jdmtsPAqVbVLQlUC-Ktw=,6833cc960000000023011184,帖子没了
2025-05-27,口碑通,车内,司机自发装置,车内整洁,滴滴女司机的车，摆满了可可爱爱的公仔和手办，车里淡淡的香味,6,361,,,,,367,600,1.63,https://www.xiaohongshu.com/explore/68351aa6000000000303a17f?xsec_token=ABkm_NAw9UHIr5aQd7wsDToIu0t9ccLQqK8G8JU1XB_OM=,68351aa6000000000303a17f,
2025-05-28,口碑通,产品力,宠物出行,宠物友好,最爱坐车的小狗,45,656,,,,,701,600,0.86,https://www.xiaohongshu.com/explore/6835f1910000000023003c40?xsec_token=ABkm_NAw9UHIr5aQd7wsDToL2kwLwXwKRcI64IQS1lAr4=,6835f1910000000023003c40,
2025-05-28,口碑通,车内,司机自发装置,暖心司机,柠檬🚗滴滴被我打到了,2,505,,,,,507,600,1.18,https://www.xiaohongshu.com/explore/6837e6010000000022007f25?xsec_token=ABHeZk9zKNg2uEfBgu-nf-6w3yzzCEAdcL7YIjjZwmYKA=&xsec_source=pc_feed,6837e6010000000022007f25,
2025-05-28,口碑通,车内,司机自发装置,暖心司机,“如果觉得生活苦，我请你吃糖”,23,423,,,,,446,600,1.35,https://www.xiaohongshu.com/explore/683807d1000000002202a3b6?app_platform=ios&app_version=8.48&share_from_user_hidden=true&xsec_source=app_share&type=video&xsec_token=CBs4gEYAwTYymaLLThmZiONWXE_WGR73qaMHan_WlmU7Q=&author_share=1&xhsshare=CopyLink&shareRedId=Nz5IQjhKRk88SDtDP0E3SEs4Tz9HR0c6&apptime=1748505517&share_id=d4f2167af24b49cfbd5018394f54eabe,683807d1000000002202a3b6,
2025-06-03,口碑通,司机,女司机,安全可靠,在天津打到了滴滴女司机,21,454,,,,,475,600,1.26,https://www.xiaohongshu.com/explore/683b33dc0000000022025dce?source=webshare&xhsshare=pc_web&xsec_token=AB1lWZtWOCNcrkk43bvUORLbIowrrNQb45HlhQJdQqUys=&xsec_source=pc_share,683b33dc0000000022025dce,
2025-06-03,口碑通,产品力,可选女司机,,司机姐姐好开心，我也好开心,0,504,,,,,504,300,0.6,https://www.xiaohongshu.com/discovery/item/683d740a000000002102ffb1?source=webshare&xhsshare=pc_web&xsec_token=ABtJ_X7EW-yUs0mgj4AcEisOeCbWlzFP7NB_PL2FOJZLA=&xsec_source=pc_share,683d740a000000002102ffb1,
2025-06-03,口碑通,车内,司机自发装置,车内整洁,热爱生活的滴滴司机,4,217,,,,,221,600,2.71,https://www.xiaohongshu.com/explore/683e59cd00000000230152f4?xsec_token=ABKvJd3k0WN0oP76U0SMu5JvAdjnk9kSgPFKXB_g-_zmg=,683e59cd00000000230152f4,
2025-06-03,口碑通,产品力,海外打车,便捷好用,日本自由行 打车不用愁,2,150,,,,,152,600,3.95,https://www.xiaohongshu.com/explore/683e4e2f00000000030398b2?xsec_token=ABKvJd3k0WN0oP76U0SMu5JjAcTjMjkmeGBEpX54ltjrw=,683e4e2f00000000030398b2,
2025-06-03,口碑通,司机,女司机,车内整洁,能不能多一些女司机！,0,703,,,,,703,600,0.85,https://www.xiaohongshu.com/explore/683efd15000000000303c85b?xsec_token=ABKvJd3k0WN0oP76U0SMu5JmExePEMFNSgrFRGltw9gEA=,683efd15000000000303c85b,
2025-06-03,口碑通,产品力,失物巡回,暖心司机,行李箱落在滴滴车上怎么办？,627,10418,,,,,11045,10000,0.91,https://www.xiaohongshu.com/explore/683eb24a0000000012000b24?xsec_token=ABKvJd3k0WN0oP76U0SMu5Jigo4ciL9EHueR7VmoRKzWM=,683eb24a0000000012000b24,万赞
2025-06-03,口碑通,司机,司机服务,暖心司机,实名感谢西安韦姓滴滴司机师傅，解我内急,10,307,,,,,317,600,1.89,https://www.xiaohongshu.com/explore/683a826500000000030395e6?source=webshare&xhsshare=pc_web&xsec_token=ABNUFgU7ZgA9NP-hhy7EoK8nm9CflhoKXkv6GTToHcZd4=&xsec_source=pc_share,683a826500000000030395e6,
2025-06-03,口碑通,产品力,站点巴士,便捷好用,博乐到伊宁不要再包车啦！滴滴城际拼车太便宜了,36,136,,,,,172,600,3.49,https://www.xiaohongshu.com/explore/683e6e0e0000000012001c08?source=webshare&xhsshare=pc_web&xsec_token=ABBFYm1XcLu91KqX9LipxztnNcQYLK0B8F0GYHH4uGbOk=&xsec_source=pc_share,683e6e0e0000000012001c08,
2025-06-04,口碑通,司机,司乘互动,车内整洁,遇到高素质司机,7,427,,,,,434,600,1.38,https://www.xiaohongshu.com/explore/683fc64c000000002202a9a8?xsec_token=ABibWUpQnTpWrjGtimmmejwm-Jg0uiKPa8c-x7BBkW7pw=&xsec_source=pc_search&source=web_search_result_notes,683fc64c000000002202a9a8,
2025-06-04,口碑通,产品力,站点巴士,安全可靠,西双版纳夜游植物园的，看过来🧐,47,201,,,,,248,600,2.42,https://www.xiaohongshu.com/explore/683f91710000000022005116?xsec_token=ABVaJXqvuFMgnbHaQsX-KvzVVFZp7TwgyXtjMz5UrIIWQ=,683f91710000000022005116,
2025-06-04,口碑通,产品力,站点巴士,安全可靠,夸奖司机,3,228,,,,,231,600,2.6,https://www.xiaohongshu.com/explore/684048ab000000002101814d?xsec_token=AB3up1gb2QEWDO8D0ouMIBzTNkbb_cy83LLvWtbQq8Fj4=,684048ab000000002101814d,
2025-06-05,口碑通,产品力,站点巴士,便捷好用,广州大学生韶关两天一夜｜高性价比攻略,14,118,,,,,132,300,2.27,https://www.xiaohongshu.com/explore/68406de00000000021019080?xsec_token=AB3up1gb2QEWDO8D0ouMIBzf7qgw9NiSIPXislW8vQn08=,68406de00000000021019080,
2025-06-08,口碑通,产品力,宠物出行,宠物友好,太原宠物友好滴滴测评（业余版,11,298,,,,,309,600,1.94,https://www.xiaohongshu.com/explore/68459162000000000303ea1f?xsec_token=ABjA7WSDukr9mkNBgIGaxRLFK-EObcM2MXpbqLOYK2ByI=,68459162000000000303ea1f,
2025-06-09,口碑通,产品力,站点巴士,便捷好用,在西双版纳植物园拍到了人生照片📷,23,238,,,,,261,600,2.3,https://www.xiaohongshu.com/explore/684643d1000000002001ea8d?xsec_token=ABzCNyPT4eltMxKV7Zept5ufrNEyauco7zQZVRBQZSXvY=,684643d1000000002001ea8d,
2025-06-09,口碑通,车内,车内整洁,车内整洁,女司机的专车香香的,6,428,,,,,434,600,1.38,https://www.xiaohongshu.com/explore/68465b510000000023014c35?xsec_token=ABe6QTvEUxndDXGnUfO2HEvhsH3QcRQtunCDB154H9Zyo=,68465b510000000023014c35,
2025-06-10,口碑通,产品力,海外打车,便捷好用,济州岛全程打车，不得不说滴滴打车真优秀啊,601,862,,,,,1463,600,0.41,https://www.xiaohongshu.com/explore/6846b7e9000000002001c149?app_platform=ios&app_version=8.48&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBr_HoNpo4lRS57AJlPjkCNCNIDf2azGpRTPW-QJHnp74=&author_share=1&xhsshare=CopyLink&shareRedId=Nz5IQjhKRk88SDtDP0E3SEs4Tz9HR0c6&apptime=1749609818&share_id=c4adc517440143c1b201b10b1d29a816,6846b7e9000000002001c149,千赞
2025-06-10,口碑通,车内,车辆整洁,车内整洁,被上海最干净卫生的滴滴师傅拿捏了,397,440,,,,,837,1000,1.19,https://www.xiaohongshu.com/explore/68459b180000000003039955?app_platform=ios&app_version=8.48&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBFB7Po7iK2yLqereTKBLIus4oQi_nMAGL9PFIcpC_N20=&author_share=1&xhsshare=CopyLink&shareRedId=Nz5IQjhKRk88SDtDP0E3SEs4Tz9HR0c6&apptime=1749609883&share_id=32704a879487494c8a6df07bd7905055,68459b180000000003039955,
2025-06-11,口碑通,产品力,站点巴士,,发现一个宝藏交通工具,0,57,,,,,57,300,5.26,https://www.xiaohongshu.com/explore/6848f58f000000002102f181?xsec_token=ABOFZnozdhVUILOZbshIUvsi08GmaRKyTgM0dDuXTLlDo=,6848f58f000000002102f181,
2025-06-11,口碑通,产品力,站点巴士,便捷好用,丽江古城到沙溪古镇滴滴巴士已体验，推荐！,23,301,,,,,324,600,1.85,https://www.xiaohongshu.com/explore/6849251b000000000f03112e?xsec_token=ABEBEQ1wpaulf0r3-pE-I9mAXryB0SwSjftATYX8Jmhgk=,6849251b000000000f03112e,
2025-06-15,口碑通,产品力,乘车方便,便捷好用,6.14，日照大雾天气晚上，找到了……蓝眼泪,74,412,,,,,486,600,1.23,https://www.xiaohongshu.com/explore/684d8e2a000000000f03ab35?app_platform=ios&app_version=8.48&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBOmjWHLSpxZiXh2GroDowKRGGGioejaTBiEcuk2Swgck=&author_share=1&xhsshare=CopyLink&shareRedId=Nz5IQjhKRk88SDtDP0E3SEs4Tz9HR0c6&apptime=1750042514&share_id=e93474a31a294043b6ee4358776a83f1,684d8e2a000000000f03ab35,
2025-06-15,口碑通,产品力,六座专车,便捷好用,天津出发，两天泉城欧乐堡亲子游,191,391,,,,,582,600,1.03,https://www.xiaohongshu.com/explore/684a7f9400000000230015cc?app_platform=ios&app_version=8.48&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBNoLwmTEXVRSIYLnP_A7B74EjcM_53bfC9drDhVYtNTc=&author_share=1&xhsshare=CopyLink&shareRedId=Nz5IQjhKRk88SDtDP0E3SEs4Tz9HR0c6&apptime=1750043408&share_id=fa9bf81bd8e140b4847104155c49fa7a,684a7f9400000000230015cc,
2025-06-15,口碑通,产品力,宠物出行,宠物友好,点赞滴滴出行宠物出行服务,2,403,,,,,405,600,1.48,https://www.xiaohongshu.com/explore/684ee18b000000002202f1e3?xsec_token=ABm22vJmPVQuojuh_AWovJD0-TFayDKtqICbh7DK91RbE=,684ee18b000000002202f1e3,
2025-06-16,口碑通,司机,司乘互动,暖心司机,有时候遇到好的滴滴司机 真的会被治愈到,0,256,,,,,256,600,2.34,https://www.xiaohongshu.com/explore/68501b44000000002100f4ed?xsec_token=ABNJUZAXu-F_xK_JWRg4vUREb2-iZ7yIJORBBhd1GKfi8=,68501b44000000002100f4ed,
2025-06-16,口碑通,产品力,站点巴士,,江门人还不知道？,32,,,,,,32,600,18.75,https://www.xiaohongshu.com/explore/68501f2900000000220047b8?xsec_token=ABNJUZAXu-F_xK_JWRg4vURPlBA6kAoMN87P_7zmJPj14=,68501f2900000000220047b8,帖子没了
2025-06-16,口碑通,产品力,宠物出行,宠物友好,我爱滴滴宠物专车,0,1445,,,,,1445,1800,1.25,https://www.xiaohongshu.com/explore/684ff1a8000000002202d8f1?xsec_token=ABcwCvYoaALH2oPUolBqM2BPUo-qRLsjhVoA64FvE8Y6c=,684ff1a8000000002202d8f1,千赞
2025-06-18,口碑通,产品力,宠物出行,宠物友好,滴滴如何打宠物专车教程（猫版）,2,253,,,,,255,600,2.35,https://www.xiaohongshu.com/explore/6852de9d000000002001a89c?xsec_token=ABXhGeyT8sSQJ7AtjNnGAglguIPYmG9owupVgu-ga4cjc=,6852de9d000000002001a89c,
2025-06-19,口碑通,产品力,宠物出行,宠物友好,滴滴打车上的宠物出行真帮大忙啦,0,328,,,,,328,600,1.83,https://www.xiaohongshu.com/explore/685376240000000017030c37?xsec_token=AB5T-_u2USz8uf-2XNQV0Kqaw-elOSYwtN9nXpjMkFCqg=,685376240000000017030c37,
2025-06-19,口碑通,产品力,站点巴士,便捷好用,大理～丽江 滴滴站点巴士亲身体验,29,261,,,,,290,600,2.07,https://www.xiaohongshu.com/explore/68542318000000001001349f?xsec_token=ABIxemXrCvGNuP6ERAKkVe8QzXNtVOLIAQT8Jl3WmI-Fw=,68542318000000001001349f,
2025-06-22,口碑通,产品力,站点巴士,便捷好用,淡季独行4天｜景德镇+篁岭， 人均1k+玩到爽,13,312,,,,,325,600,1.85,https://www.xiaohongshu.com/explore/6857ed88000000002400bb80?xsec_token=AB4foI2PciDWBNDgFPPeCUQSDMAIdxpwoGh4WdAU9djO0=,6857ed88000000002400bb80,
2025-06-22,口碑通,产品力,站点巴士,便捷好用,广州-深圳低成本通行,4,285,,,,,289,600,2.08,https://www.xiaohongshu.com/explore/685788e80000000024009220?xsec_token=AB4foI2PciDWBNDgFPPeCUQfeECXMtLDuEHji4mEDWflo=,685788e80000000024009220,
2025-06-23,口碑通,产品力,无障碍出行,暖心司机,感谢滴滴出行无障碍也感谢司机接纳导盲犬,145,448,,,,,593,600,1.01,https://www.xiaohongshu.com/explore/685580bf000000002400a5a9?app_platform=ios&app_version=8.48&share_from_user_hidden=true&xsec_source=app_share&type=video&xsec_token=CB3yre-mU2UNhlnU5ycoqFEd_iCetheHX-_iFgTkoUY0c=&author_share=1&xhsshare=CopyLink&shareRedId=Nz5IQjhKRk88SDtDP0E3SEs4Tz9HR0c6&apptime=1750733059&share_id=933e510f12d84f95982d85e6e4cb9d5d,685580bf000000002400a5a9,
2025-06-23,口碑通,产品力,宠物出行,宠物友好,拉布拉多新疆自驾游 大宠物友好酒店合集,130,253,,,,,383,600,1.57,https://www.xiaohongshu.com/explore/685622ea0000000023007cbf?app_platform=ios&app_version=8.48&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CB6eEJp3RiPpTAPPQHSgw-MiMb1hbwQbgyGiIU3003iN0=&author_share=1&xhsshare=CopyLink&shareRedId=Nz5IQjhKRk88SDtDP0E3SEs4Tz9HR0c6&apptime=1750733213&share_id=8f87b0c84d264be2af7026c24ffc34e6,685622ea0000000023007cbf,
2025-06-23,口碑通,车内,司机自发装置,车内整洁,太原滴滴车和司机,5,367,,,,,372,600,1.61,https://www.xiaohongshu.com/explore/6858b00d000000001203d663?xsec_token=ABC_Waxih0O8Yuy2j8l33npJXEqqF6yFYtHpq0CfI5KNg=,6858b00d000000001203d663,
2025-06-23,口碑通,产品力,可选女司机,车内整洁,姐妹们，滴滴这个功能真香了！,5,133,,,,,138,600,4.35,https://www.xiaohongshu.com/explore/6858bc0b000000002201cde2?xsec_token=ABC_Waxih0O8Yuy2j8l33npI1sulRQyKbXoofnF34f8X8=,6858bc0b000000002201cde2,
2025-06-23,口碑通,产品力,海外打车,便捷好用,济州岛旅行tips｜交通,13,254,,,,,267,600,2.25,https://www.xiaohongshu.com/explore/6858aaaa000000002201f414?xsec_token=ABC_Waxih0O8Yuy2j8l33npKpnDsOLp81FdoEWLc8VE3s=,6858aaaa000000002201f414,
2025-06-23,口碑通,产品力,站点巴士,便捷好用,广州两天一夜| 好吃又好逛路线推荐,1,192,,,,,193,600,3.11,https://www.xiaohongshu.com/explore/685933be000000000b01c29e?xsec_token=ABsAuUqHoqqMEvVtbg5nC9N5q-Y1oZgjy_fAFOuVJXB5M=,685933be000000000b01c29e,
2025-06-23,口碑通,产品力,站点巴士,便捷好用,🚉太原女生勇闯银基动物王国一日游🕌攻略,27,381,,,,,408,600,1.47,https://www.xiaohongshu.com/explore/6859427400000000230065c4?xsec_token=ABsAuUqHoqqMEvVtbg5nC9N7ZYD_8dkFCl1uqTRAWolQA=,6859427400000000230065c4,
2025-06-23,口碑通,产品力,海外打车,便捷好用,滴滴海外版,3,347,,,,,350,600,1.71,https://www.xiaohongshu.com/explore/6858ddeb0000000013011966?xsec_token=ABC_Waxih0O8Yuy2j8l33npEQ3vER0_FM7hfGOtK15frw=,6858ddeb0000000013011966,
2025-06-25,口碑通,产品力,宠物出行,宠物友好,有爸扛,37,219,,,,,256,400,1.56,https://www.xiaohongshu.com/explore/685a100800000000110012fc?xsec_token=ABLZm1c4c1leiXtL8Vdg_Wh9lGjq69MGHvp8cGUxJ8IjY=,685a100800000000110012fc,
2025-06-25,口碑通,产品力,站点巴士,便捷好用,2025年春节｜昆明+丽江+雪,1,96,,,,,97,400,4.12,https://www.xiaohongshu.com/explore/685a09d000000000220339a7?xsec_token=ABLZm1c4c1leiXtL8Vdg_Wh_31rtEAya-yNA2HDwSBKZw=,685a09d000000000220339a7,
2025-06-25,口碑通,司机,司机服务,暖心司机,滴滴司机，你想干什么！！！,0,108,,,,,108,400,3.7,https://www.xiaohongshu.com/explore/685ab98d000000001d00fac7?xsec_token=ABLZm1c4c1leiXtL8Vdg_Wh_egwdUk-NfTNZ8cfS7XYfQ=,685ab98d000000001d00fac7,
2025-06-25,口碑通,产品力,站点巴士,便捷好用,📍云南七日游攻略｜比风更自由,17,109,,,,,126,400,3.17,https://www.xiaohongshu.com/explore/685be67f00000000130124cd?xsec_token=ABHlvd7sxDD513rhKXKx8uqLF_Nz_SiGdDq-fBGPbpLzY=,685be67f00000000130124cd,
2025-06-25,口碑通,产品力,站点巴士,便捷好用,版纳刚回 普通人分享成功攻略和热店测评,7,59,,,,,66,400,6.06,https://www.xiaohongshu.com/explore/685be4100000000012022e77?xsec_token=ABHlvd7sxDD513rhKXKx8uqIv3GjCjBfeKGpvIKd-cK7o=,685be4100000000012022e77,
2025-06-25,口碑通,产品力,专车,车内整洁,从今开始本人出行只坐专车,38,213,,,,,251,400,1.59,https://www.xiaohongshu.com/explore/685c121d000000000d01b1c2?xsec_token=AB-5lHi16a8lZdL6Q3t9MqR2HnWhhka_xbAr5gztXMqek=,685c121d000000000d01b1c2,
2025-06-25,口碑通,产品力,海外打车,便捷好用,我不允许任何人忤逆你 滴滴,10,117,,,,,127,400,3.15,https://www.xiaohongshu.com/explore/685bd2d70000000013012b21?xsec_token=ABngpCxBeZuFEwaa8kxyion7kqkebw3EsE8m_g92yrb9c=,685bd2d70000000013012b21,
2025-06-25,口碑通,车内,司机自发装置,暖心司机,第一次遇到这样的滴滴车哎！,45,249,,,,,294,400,1.36,https://www.xiaohongshu.com/explore/68566440000000001c033744?app_platform=ios&app_version=8.48&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CB6eEJp3RiPpTAPPQHSgw-MoLo9aI8iYX29G2L7CfvGmc=&author_share=1&xhsshare=CopyLink&shareRedId=Nz5IQjhKRk88SDtDP0E3SEs4Tz9HR0c6&apptime=1750918735&share_id=d10b7914d9ba4940b46fe03157eda34d,68566440000000001c033744,
2025-06-26,口碑通,产品力,站点巴士,便捷好用,9.9r成都到乐山,1,65,,,,,66,400,6.06,https://www.xiaohongshu.com/explore/685c34a10000000017036710?xsec_token=AB-5lHi16a8lZdL6Q3t9MqRwXsHtt038IPjzTONtjhspU=,685c34a10000000017036710,
2025-06-26,口碑通,产品力,海外打车,便捷好用,韩国首尔打车懒人版攻略,2,201,,,,,203,400,1.97,https://www.xiaohongshu.com/explore/685d32580000000023006d8d?xsec_token=ABI5eTsfoIb_t56nLk_MIxnZtyQeJtVSCW6NqXCBRsU_c=,685d32580000000023006d8d,
2025-06-26,口碑通,产品力,海外打车,便捷好用,在济州岛可以打滴滴了？？？,3,133,,,,,136,400,2.94,https://www.xiaohongshu.com/explore/685d39970000000022031a3b?xsec_token=ABI5eTsfoIb_t56nLk_MIxnQE452ZsN27ADh-KxqR_mWg=,685d39970000000022031a3b,
2025-06-26,口碑通,产品力,海外打车,便捷好用,济州岛四天三夜打车路线分享🚗,11,195,,,,,206,400,1.94,https://www.xiaohongshu.com/explore/685d240d0000000013011bd9?xsec_token=ABI5eTsfoIb_t56nLk_MIxnc4j0a_aqJbFtmOcdIwoTNA=,685d240d0000000013011bd9,
2025-06-29,口碑通,产品力,海外打车,便捷好用,在京都&大阪体验的六种交通方式,10,147,,,,,147,400,2.72,https://www.xiaohongshu.com/explore/6861250d00000000150216c9?xsec_token=AB7qBQP5XPtvtYGosxeu2kh1x-XXgp5XWTlVgID3zWDxQ=,6861250d00000000150216c9,
