发布时间,笔记标题,笔记链接,笔记内容,点赞量,收藏量,评论量,分享量,互动量,博主昵称,概括,内容类型,正负向,业务线,渠道类型,具体产品/场景,笔记ID,是否剔除,是否剔除.输出结果
2026/3/18,别再跟我说“女孩子晚上不要出门”,https://www.xiaohongshu.com/explore/69ba80a9000000001a02169b?xsec_token=AB1pr7zz5_duWgBKxFlN4SmHG0GNMY1sba16xIGSOJr7Y=,"昨晚加班到十一点。
临下班的时候，妈妈发来微信问我：“这么晚了，还没下班吗？”
我说马上了。

她又发来：“你一个女生，半夜打车很危险的！”

我没回答。因为我不知道怎么回答——害怕是真的，但能怎么办呢？

打开打车软件，下单之前，我看到一个选项：女性友好，说是可以优先匹配女司机。

之前没用过。今天鬼使神差点了一下。

等了两分钟，车到了。我下楼，远远看见车牌，是一辆浅色的新能源车。

走近的时候，车窗落下来，里面是一个女司机，四十来岁，短发，冲我笑了笑：“是尾号4597吗？”

我点头，拉开车门坐进去。
说不上来什么感觉，就是那一瞬间，感觉浑身都放松了。

车开出去，想起上周末回家吃饭，我爸又在饭桌上说：“一个女孩子，少加班，早点回，外面乱。”
我妈在旁边帮腔：“就是，你看新闻上那些事，都是晚上出的。”

我没顶嘴，只是低头扒饭。

其实我知道他们是担心。但这种担心听多了，慢慢就变成了另一层意思.

车继续开，女司机没怎么说话，只是把广播调轻了一点。

路过一段没路灯的路，她放慢了车速，两边看了看才过去。我看她那个动作，不是害怕，是习惯——一种很熟练的、心里有数的感觉。

快到的时候，她问我：“姑娘，这个点下班，经常吗？”
我说：“最近项目多，隔三差五吧。”
她从后视镜里看了我一眼：“那辛苦的。回去赶紧睡，明天还得早起呢。”

语气很平常，就像我妈有时候念叨我一样。
但又不太一样。她的念叨里，没有“你不该这么晚”的意思，就只是：你辛苦了，照顾好自己。

下车的时候，我站在路边，看着她的车开走。

上楼，进门，换鞋。

手机响了，我妈的微信：到了没？
我回：到了，今天打车打到一个女司机。
过了几秒，她说：那还挺好的。

我放下手机，去洗澡。
热水冲下来的时候，我想：我爸我妈其实不是不相信我。他们只是不知道，现在的世界和他们年轻时候不太一样了。

我们不需要躲着黑夜。
我们只是需要一个，不用解释的选择。
#女孩子[话题]# #记录[话题]# #女孩子安全[话题]# #女孩别怕太显眼[话题]# #女性[话题]# #女性主义[话题]#",125,2,7,0,134,小歪歪歪,文章讲述了作者加班后选择“女性友好”选项打到女司机的经历，以及由此引发的对父母担忧和女性在夜间出行中对安全选择需求的思考。,场景,正向,网约车,小红书,女性友好计划,69ba80a9000000001a02169b,,
2026/3/18,刷到了滴滴可以设置女司机，立刻开启！,https://www.xiaohongshu.com/explore/69ba51390000000023026846?xsec_token=AB1pr7zz5_duWgBKxFlN4SmNncCwIU0SBlPgPHNPB2jiM=,#滴滴女司机[话题]# #女性友好[话题]#,3,0,1,0,4,跟你的娇臀说再见,该内容提及“滴滴女司机”和“女性友好”两个话题。,司机,中性,品牌,小红书,女司机,69ba51390000000023026846,,
2026/3/19,不是，现在打出租车为啥这么贵,https://www.xiaohongshu.com/explore/69bb7ab3000000001a029666?xsec_token=ABEmVnt27AS9ByoQNUMpJIsM3INb7zK7LVUReVkrhQaFY=,下高铁查了下滴滴打车，去目的地打滴滴特惠收费15元，快车18-20元。图省事去打了出租车，最后收费40元！现在出租车打车都这么贵了吗[石化R]#出租车收费问题[话题]# #出租车好贵[话题]#,0,0,12,0,12,我非美式,用户下高铁后对比滴滴特惠（15元）、快车（18-20元）与出租车（40元）的价格，对出租车收费过高表示惊讶。,无匹配类别,负向,特惠,小红书,价格优惠,69bb7ab3000000001a029666,,
2026/3/19,天津打车都是这样吗？,https://www.xiaohongshu.com/explore/69bb6eb9000000001a024a66?xsec_token=ABEmVnt27AS9ByoQNUMpJIsLoF76gEL1IU1uoJvAuGGVg=,"昨天在滴滴打车等了半个小时都没来接
打电话给客服，客服说：那你重新打一辆吧[失望R]

#出租车[话题]# #网约车[话题]# #滴滴出行[话题]# #阳光出行[话题]# #滴滴打车[话题]# #网约车平台[话题]# #阳光出行垃圾[话题]# #一点碎碎念[话题]#",2,1,1,0,4,我巨好运🌞,用户昨天在滴滴打车等待半小时未等到车，联系客服后被告知重新打车，对此感到失望。,平台客服投诉,负向,网约车,小红书,系统/派单问题,69bb6eb9000000001a024a66,,
2026/3/19,#滴滴出行[话题]# #开了电车就回不去了[话题]# #出租...,https://www.xiaohongshu.com/explore/69bb6ab6000000001f0040f5?xsec_token=ABEmVnt27AS9ByoQNUMpJIsKtlJ519ElfYR7t9QoHqPrE=,#滴滴出行[话题]# #开了电车就回不去了[话题]# #出租车[话题]# #滴滴司机[话题]#,2,0,2,0,4,是萌子呀,该内容提及滴滴出行、开了电车就回不去了、出租车、滴滴司机等话题。,无匹配类别,中性,网约车,小红书,无匹配类别,69bb6ab6000000001f0040f5,,
2026/3/18,滴滴出租车,https://www.xiaohongshu.com/explore/69bacb28000000001f003832?xsec_token=AB1pr7zz5_duWgBKxFlN4SmCY-K93XAuCufTTtg6bUDig=,#出租车[话题]#,0,0,3,0,3,红枣枸杞,该内容是关于“出租车”的话题。,无匹配类别,中性,无匹配类别,小红书,无匹配类别,69bacb28000000001f003832,,
2026/3/18,用滴滴打出租车TAXI收费是不是不一样？,https://www.xiaohongshu.com/explore/69ba712200000000230214df?xsec_token=AB1pr7zz5_duWgBKxFlN4SmPAZnR6o_Pd0OXq-nZ6o8RY=,交车时在滴滴里勾选了出租车，等下车时我看了一眼出租车的表显价格是24.7元，然后滴滴给我发送的账单是38.87元，我理解平台有使用成本也要赚钱，但是这个差价是不是有点大啊，比原价高出百分之五十多！于是我在滴滴客服里表示对价格有异议，然后AI客服直接给我退了12块钱[笑哭R]不知道大家有没有相似经历？#出租车[话题]# #通勤上下班[话题]# #网约车[话题]#,0,0,0,0,0,开心的衣架,用户在滴滴勾选出租车，表显价格24.7元而滴滴账单38.87元，差价超50%，向客服提出异议后AI客服退了12元，询问大家是否有相似经历。,平台客服投诉,负向,网约车,小红书,违规收费,69ba712200000000230214df,,
2026/3/18,滴滴扣点好离谱啊!,https://www.xiaohongshu.com/explore/69b9e240000000001a0355aa?xsec_token=AB98dphKY-NFEQethyEEoheCPLvjHgwT38vJdaQPS1acU=,"我付了160，司机师傅划拉的时候我看了下就到账116[失望R][失望R]这都要扣靠百分之30了#网约车[话题]# #出租车[话题]# #出行交通方式[话题]# #司机[话题]# #上班早高峰[话题]# #滴滴[话题]# #滴滴出行[话题]# 万恶的资本#支付[话题]#
第二个司机和第三个司机到手的钱是不是差不多?所以所谓的早高峰时段价格高好像都一样的哇😯",0,0,2,0,2,我爱吃饭,用户质疑网约车平台在早高峰抽取高额佣金，到手金额低，并怀疑不同司机到手收入相近，高峰时段价格高但司机实际收益未增加。,平台客服投诉,负向,网约车,小红书,违规收费,69b9e240000000001a0355aa,,
2026/3/18,打滴滴豪华车还可以选指定的车型太方便#驾驶模式选择[话题]#...,https://www.xiaohongshu.com/explore/69bac505000000002301fe84?xsec_token=AB1pr7zz5_duWgBKxFlN4SmCgfrDwHYAEUYPDEBR471kc=,打滴滴豪华车还可以选指定的车型太方便#驾驶模式选择[话题]# #滴滴出行[话题]#,0,0,0,0,0,看过邓紫棋演唱会六场,打滴滴豪华车可以选指定车型很方便。,产品力,正向,专车/豪华车,小红书,专车/豪华车,69bac505000000002301fe84,,
2026/3/18,滴滴谎称系统强制？高德打脸！,https://www.xiaohongshu.com/explore/69ba3c88000000001a02e60c?xsec_token=AB1pr7zz5_duWgBKxFlN4SmNnejigLQ5tNXi_f_am03W0=,"P1 滴滴系统推荐最优的小黑路VS 我经常走的红色路线，P2:滴滴和高德打车历程和时间对比。

家人们谁懂啊！今天早高峰真的被滴滴司机气到无语凝噎，整个人都不好了！😤💢
📍坐标： 北京 ⏰时间： 2026.03.18 早高峰
我打了一个拼车单，想着大家顺路能省点钱也能快点到。结果呢？简直是“花钱买罪受”！🚗💨
🛑离谱的一幕发生了： 车子明明已经开到了我单位门口！我都准备开车门下车了！ 司机突然一脚油门踩住，跟我说：“不好意思啊，导航显示要先送后面那位乘客，我得绕过去送他，然后再折回来送你。”
？？？我当时就懵了！🤯 我就在单位门口啊！就在路边啊！ 先送别人 = 绕路 + 折返 = 让我多花十几分钟迟到风险？ 这是什么魔鬼逻辑？为了完成那个所谓的“系统最优路径”，就要牺牲已经到达目的地的乘客的时间吗？⏳❌
🗣️司机的理由更让人火大： 我质疑他为什么不能先下我，他：“这不是我想绕，是平台导航强制要求的，我必须按导航走，不然判我违规/绕路。”
平台有问题，算法工程师也不知道咋算出来的，难道司机没有基本的人情味和判断力吗？我都到门口了，还要拉着我去兜一圈再送回来？这是拼车还是“绕路观光团”？🚌🔄
一整早的心情都被毁了，到公司坐下还在手抖！这种“死板执行导航”不顾乘客实际体验的服务，真的让人太心累了！💔
⚠️姐妹们遇到这种情况千万别忍！ 我也不是吃素的，反手就是一个投诉组合拳（亲测有效，建议大家收藏）：
1️⃣ APP内直接投诉： 选择“司机绕路/不按规定路线行驶”，上传截图（如果有行车轨迹更好）。重点强调：“已到达目的地却被强制带离”。 2️⃣ 要求退还差价+赔偿 3️⃣ 终极杀招（如果平台处理慢）： 拨打 12328 交通运输服务监督电话！这个电话对网约车平台震慑力极大，通常48小时内会有专人联系你解决！
📢真心呼吁： 算法是死的，人是活的！希望平台能优化一下拼车逻辑，不要为了所谓的“全局最优”而牺牲单个乘客的极致体验！尤其是这种明明到了还要折返的，真的太搞心态了！😫
大家有没有遇到过这种奇葩经历？评论区聊聊，让我知道我不是一个人！👇👇👇
滴滴打车 #滴滴拼车[话题]# #避雷[话题]# #打车吐槽[话题]# #早高峰[话题]# #职场日常[话题]# #维权[话题]# #12328[话题]# #奇葩司机[话题]# #我的通勤日记[话题]# #2026吐槽大会[话题]#",2,0,0,0,2,普通市民小小,北京一乘客早高峰乘坐滴滴拼车时，已到单位门口却被司机以平台导航强制要求为由绕路先送其他乘客，引发不满并分享投诉方法，呼吁平台优化拼车逻辑。,平台客服投诉,负向,拼车,小红书,强行拼客/绕路,69ba3c88000000001a02e60c,,
2026/3/18,滴滴拼车，上班路上，拼车的全部被司机赶下车！！！！后排坐了两...,https://www.xiaohongshu.com/explore/69ba2e2b0000000020039cf0?xsec_token=AB1pr7zz5_duWgBKxFlN4SmGKmXKaZHGr9Fv32_4xpWmo=,滴滴拼车，上班路上，拼车的全部被司机赶下车！！！！后排坐了两个人，司机不让第三个人做前排，还嫌弃侮辱人打拼车，说坐那里是司机的权利，前排不能坐人，影响司机开车，那你让车企都别造副驾啊！！！,0,0,28,0,28,多肉包子,滴滴拼车司机因不让第三个人坐前排而将拼车乘客全部赶下车，并嫌弃侮辱打拼车的人。,司机行为投诉,负向,拼车,小红书,拒载/甩客,69ba2e2b0000000020039cf0,,
2026/3/20,这是我在滴滴打的网约车,https://www.xiaohongshu.com/explore/69bcada40000000021004271?xsec_token=ABPMsgV-vpoJ3-Y7OMGmYctFdY5ia7Jxc4CHCbnqFZY60=,"这会不会是全网最脏的网约车？垃圾桶怎么还上路拉客了？！！！

#网约车那点事[话题]# #男司机[话题]# #滴滴打车[话题]# #花小猪打车[话题]# #垃圾车[话题]# #滴滴投诉[话题]# #曹操出行[话题]# #牛马人[话题]# #破防瞬间[话题]# #网约车[话题]#",1,0,8,0,9,一只英俊的土狗,内容是质疑某网约车是否为全网最脏，称其像垃圾桶上路拉客，并附带多个相关话题。,车内环境投诉,负向,网约车,小红书,车内脏乱,69bcada40000000021004271,,
2026/3/20,AI可以直接打车了，滴滴打车动嘴就行,https://www.xiaohongshu.com/explore/69bca62900000000230112df?xsec_token=ABPMsgV-vpoJ3-Y7OMGmYctBp_hqptbBqxuGZKEPgTZIk=,近日，滴滴上线AI出行助手，用户只需说出自身需求，系统即可精准匹配。像“空气清新”“后排宽敞”“油车”等个性化要求，滴滴打车会结合实时路况、时间、车辆位置等信息，快速筛选合适车辆供用户选择。多人出行需设置多个途经点时，AI还可以帮忙规划接人路线。#武汉[话题]# ＃滴滴打车动嘴就行 #AI打车[话题]# #滴滴[话题]# #打车[话题]#,0,0,0,0,0,正在财经,滴滴上线AI出行助手，用户说出需求即可精准匹配车辆，还能帮忙规划多人出行接人路线。,产品力,正向,网约车,小红书,AI叫车/AI小滴,69bca62900000000230112df,,
2026/3/20,✈️谁来告诉我！无锡网约车有什么潜规则吗？,https://www.xiaohongshu.com/explore/69bc3e82000000001e00e19d?xsec_token=ABPMsgV-vpoJ3-Y7OMGmYctOzvqJsH9oBZgghh45fVJ5Q=,"为了无锡马拉松激动了一个月，下飞机前我都脑内循环N遍“跑完直接泡汤爽翻天”了，结果…直接被滴滴打车按在机场冻成狗🤬
连续取消三单折腾了快40分钟才坐上车！！ 要么就是司机定位乱飞，我对着地图绕圈圈找不到人，要么就是秒到定位点，打过去电话不说自己在哪，搁那跟我玩捉迷藏呢？？
我刚下飞机穿得少，连衣服都来不及加，站在露天冻得我直打哆嗦，手机快没电了😅
找滴滴客服投诉，说24小时联系我…啊这，都快2026了，打个车怎么还能这么费劲啊哈哈哈🤣
最后终于有车出现在我面前的时候，我都差点给司机磕一个，一路上乖乖的，在一条很长的隧道里，没有定位，不敢说话，怕横生枝节，最后确认确实真的到了极乐汤，反手一个五星好评…
快凌晨一点才到，这一路折腾得，比我跑马拉松还累，是心累啊家人们[笑哭R]再晚一点我连心心念念的汤池都泡不成了，白瞎我提前做了一周攻略！
明天早上去领马拉松装备，现在就是一整个又期待又佛系，听说樱花还没开，到底还有什么惊喜or惊吓在等着我啊…
#无锡马拉松[话题]# #滴滴司机[话题]# #滴滴出行[话题]# #滴滴打车投诉[话题]# #无锡硕放机场打车潜规则[话题]# #极乐汤[话题]#",1,0,3,0,4,BoBo,去参加无锡马拉松的作者，在无锡硕放机场因滴滴打车多次取消订单、司机定位混乱等问题，折腾近40分钟才上车，导致快凌晨一点才到达极乐汤，身心俱疲。,平台客服投诉,负向,网约车,小红书,马拉松/赛事,69bc3e82000000001e00e19d,,
